logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,Category
0.039061881,0.151333842,0.999549575,0.362157679,0.442274604,-8.245181369,g11340.t1,None
0.858732341,6.947178244,9.160821737,0.000222369,0.001187843,-0.037307377,g760.t1,None
2.056474856,3.740312345,8.861053157,0.000261608,0.001344327,-0.2289555,g848.t1,Upregulated
-0.019229086,0.092410202,-0.47565879,0.653814435,0.714949891,-8.658097143,g6854.t1,None
0.497627152,1.96861081,2.009795246,0.099025384,0.150253056,-7.010299733,g4707.t1,None
-1.599791949,3.995927371,-5.992251136,0.001676736,0.005581531,-2.411996952,g419.t1,Downregulated
-0.028603353,0.08515496,-0.687840789,0.521307997,0.594682015,-8.520072447,g952.t1,None
2.432303821,1.711998305,25.21474137,1.3566381854007e-06,3.5522337577276e-05,5.956699323,g1518.t1,Upregulated
-0.02495643,0.082880054,-0.652518856,0.542073805,0.613782045,-8.546066068,g12084.t1,None
-0.044103399,0.152921057,-1.055949162,0.337995874,0.417951107,-8.187763742,g5748.t1,None
-0.3619912,0.262342073,-2.005129271,0.099625196,0.150944487,-7.016572086,g1243.t1,None
0.012041153,0.688680672,0.069321831,0.947345407,0.960264511,-8.787410728,Mtet_Mt_atp1,None
2.459612149,2.075853015,28.3770392,7.41100371996897e-07,2.44112126524816e-05,6.655756099,g3713.t1,Upregulated
0.050376508,0.063752998,1.925767627,0.110424124,0.164770928,-7.122950597,g12119.t1,None
0.445089581,6.02762295,8.807713816,0.000269421,0.001375888,-0.263656969,g7992.t1,None
1.382162244,6.366836416,6.677177266,0.001014606,0.003785386,-1.823644324,g4635.t1,Upregulated
-0.032714729,0.029747105,-1.156438702,0.298321606,0.377069064,-8.080565969,g3348.t1,None
0.073940051,0.099886085,2.508999345,0.05250067,0.08915982,-6.335612169,g4717.t1,None
1.62453005,5.813964767,8.199013379,0.000381403,0.001792796,-0.673292144,g6699.t1,Upregulated
0.091739038,0.878451944,0.612759483,0.566087338,0.635723971,-8.573929331,g8916.t1,None
-0.193706156,0.815057395,-2.557189325,0.049456295,0.084877995,-6.270745342,g1798.t1,None
0.003282124,0.020856898,0.133025807,0.899216057,0.923257124,-8.779732375,g9368.t1,None
2.813077023,6.688048617,20.49412084,3.90888465683057e-06,6.7176892741417e-05,4.723294494,g1551.t1,Upregulated
0.798607573,1.078401974,6.871045666,0.000886886,0.003413399,-1.665766583,g2290.t1,None
-0.693136862,2.160912939,-2.44580333,0.056804934,0.094869754,-6.420864823,g4847.t1,None
-0.973287526,0.837559535,-11.91874288,6.04798134976477e-05,0.000448095,1.499540398,g2269.t1,None
-0.223888439,2.802111786,-0.977480778,0.371991994,0.451937126,-8.267071776,g12122.t1,None
0.147186622,0.103178897,3.712567213,0.013104221,0.028672483,-4.788937868,g3873.t1,None
-0.246273849,0.870363055,-2.383699867,0.061408358,0.100824524,-6.504805392,g4286.t1,None
0.199218673,0.228501988,3.529562703,0.015949,0.033481856,-5.011895881,g8044.t1,None
-0.910946354,2.675166578,-2.278698688,0.070128269,0.112826112,-6.646944795,g12345.t1,None
-0.235721898,0.50150336,-3.046918627,0.027463949,0.052127209,-5.622648775,g4796.t1,None
0.216765362,0.428891097,4.804283824,0.00450248,0.012096232,-3.561828774,g9053.t1,None
-0.61683771,2.423621997,-10.12397857,0.000136039,0.000816569,0.542537608,g6743.t1,None
3.262495184,1.999938353,64.37273519,1.10430731726284e-08,1.9566489483933e-06,11.268084,g12006.t1,Upregulated
-0.657686145,5.780789843,-11.83998661,6.25153406604604e-05,0.000459923,1.46046084,g9210.t1,None
3.86627407,3.718230895,12.87594626,4.10862681558447e-05,0.000337388,1.955922308,g14052.t1,Upregulated
0.499909119,5.764131579,1.888395486,0.115920574,0.171411845,-7.172811388,g10834.t1,None
-0.141528856,0.399316517,-1.494479772,0.193625891,0.26247369,-7.682821042,g10060.t1,None
0.003007601,0.018037896,0.123678011,0.906253639,0.928992631,-8.781160294,g658.t1,None
0.042011554,3.820458227,0.408848274,0.699102192,0.754435777,-8.692076599,g3444.t1,None
-1.654844829,1.393553654,-13.60483618,3.11593296253416e-05,0.00027721,2.282250328,g2383.t1,Downregulated
-0.135052988,0.564605764,-1.09775448,0.320973324,0.400209271,-8.14389906,g6629.t1,None
0.13916322,0.111197813,4.206163559,0.007914077,0.018973404,-4.212415122,g7073.t1,None
0.011898032,0.04402046,0.487894326,0.645691195,0.707952048,-8.651362816,g5983.t1,None
0.642211437,4.274949568,3.583711807,0.01504008,0.032046748,-4.945412688,g10234.t1,None
0.752520721,0.574083673,20.26864781,4.1355308751448e-06,6.95554032299901e-05,4.657324502,g3980.t1,None
2.043938708,4.425973022,40.68963371,1.16707055006706e-07,8.65555040444435e-06,8.752437523,g8654.t1,Upregulated
-0.037546374,0.725373961,-0.455167312,0.667539906,0.727049278,-8.669023747,g1424.t1,None
-0.37465483,1.311223285,-2.058588769,0.092973578,0.142705648,-6.944609631,g8155.t1,None
-0.094969666,8.769205902,-0.599290697,0.574372713,0.643272871,-8.583025707,g191.t1,None
0.117704926,0.160182835,2.32811656,0.065869693,0.107066131,-6.580026706,g12999.t1,None
0.931562319,0.629689584,7.373115188,0.000634921,0.002658041,-1.273107841,g2159.t1,None
1.279750462,6.043545967,8.381293403,0.0003429,0.0016495,-0.547916854,g13056.t1,Upregulated
-0.008289265,0.120781156,-0.297314583,0.777848887,0.822466688,-8.73795648,g4816.t1,None
-1.335841256,3.241948944,-3.260581543,0.021493191,0.042649509,-5.34836508,g8256.t1,Downregulated
0.447380227,1.79674431,1.733897056,0.141769463,0.202495163,-7.376790663,g4070.t1,None
1.692422745,4.133260464,10.03779554,0.000141901,0.00084437,0.492737266,g7259.t1,Upregulated
0.261604167,2.487020661,1.205336774,0.28052701,0.358349227,-8.026323205,g976.t1,None
-0.17736456,2.328554195,-0.647966176,0.544789455,0.616130294,-8.549332264,g13961.t1,None
-0.667305724,2.746983945,-2.357417546,0.063476069,0.103805223,-6.540365018,g6490.t2,None
-0.869046886,4.381213605,-2.886932447,0.033151736,0.060867116,-5.831710358,g3162.t1,None
0.265520665,0.311664251,4.73553347,0.004792198,0.012704936,-3.634013225,g856.t1,None
0.078965392,0.120019116,2.431417052,0.057837179,0.096208799,-6.440297239,g8104.t1,None
0.042099812,0.067035489,0.962723802,0.378688446,0.458863019,-8.281522022,g4304.t1,None
0.217560862,0.396272413,4.694493286,0.004975428,0.013093172,-3.677418344,g6164.t1,None
-0.012378378,0.020209126,-0.465833077,0.660377109,0.720610406,-8.663391658,g6548.t1,None
-0.094021778,0.165578463,-1.660361281,0.156038442,0.218700595,-7.47232365,g4868.t1,None
0.441600963,0.577274008,10.43395601,0.000117198,0.000734624,0.718506876,g10659.t1,None
-1.823671571,1.440729589,-5.333074823,0.002843017,0.008502953,-3.028017904,g1846.t1,Downregulated
0.75287177,2.836065045,4.347433773,0.006896,0.016972474,-4.054079855,g10145.t1,None
0.128438263,0.119776024,5.114872368,0.003422705,0.009784109,-3.243794644,g10260.t1,None
0.126258572,0.190987718,4.294515242,0.007258608,0.017706209,-4.113046522,g13527.t1,None
1.797969854,7.475774398,14.45806959,2.29378316148811e-05,0.000224908,2.643520181,g1739.t1,Upregulated
0.189533353,0.216308691,4.351082842,0.006871775,0.016927457,-4.050028868,g14083.t1,None
0.00462195,5.346250878,0.021175014,0.983902208,0.987244151,-8.790010473,g11331.t1,None
0.25054402,0.272272143,6.079133279,0.001569341,0.005316194,-2.334585078,g8416.t1,None
0.091401035,0.137852424,1.893902777,0.11509328,0.170435692,-7.16547443,g4507.t2,None
0.117632489,0.175536724,2.986392405,0.029477212,0.05531058,-5.7013916,g5858.t1,None
-0.130644474,1.015983117,-0.81117155,0.453116392,0.530092806,-8.420624477,g615.t1,None
0.264990767,0.33913663,4.80834412,0.004486015,0.012067097,-3.55758622,g4378.t1,None
0.465579085,0.469285297,5.733177808,0.002051961,0.006543216,-2.647927926,g1926.t1,None
-0.210709195,0.481655075,-3.016676291,0.028450063,0.053733308,-5.661938246,g920.t1,None
0.194052123,0.263910852,4.465530818,0.006159536,0.01551126,-3.923961304,g3076.t1,None
3.857348009,2.037728153,50.70820526,3.76644623671528e-08,4.98772725209158e-06,9.988978987,g9043.t1,Upregulated
-0.346017774,5.841371867,-2.254764536,0.072295558,0.115795513,-6.679359001,g702.t1,None
1.393251035,4.537656917,16.10854696,1.32840313795454e-05,0.000153352,3.287049945,g1546.t1,Upregulated
-0.77080474,13.87735796,-12.78974235,4.24938839614087e-05,0.000345499,1.916165947,g4779.t1,None
0.591815097,0.310453689,13.44295111,3.30922130107077e-05,0.000288029,2.211247138,g7170.t1,None
-0.073275329,14.06119255,-0.777977394,0.470801406,0.546839702,-8.4486735,g10620.t1,None
0.031130761,1.033374678,0.189222405,0.857152016,0.890081242,-8.768977599,g10752.t1,None
-0.019242872,0.122370631,-0.525999842,0.62075002,0.68614228,-8.629397005,g8522.t1,None
0.162994062,0.256103323,5.252763944,0.003041976,0.008947307,-3.10671929,g2903.t1,None
0.158704297,0.538873872,2.189758262,0.078549304,0.124035983,-6.767376324,g10357.t2,None
-0.403141446,1.075084401,-1.60021566,0.16876038,0.233619226,-7.54952458,g8142.t1,None
1.487900665,0.767830395,31.09020451,4.64196060568639e-07,1.84171066143904e-05,7.192933293,g530.t1,Upregulated
0.23189574,0.217080787,4.930851723,0.004020565,0.011097491,-3.430647446,g9524.t1,None
-0.204130447,0.31945794,-1.655698887,0.156989825,0.219820099,-7.478340036,g7319.t1,None
-0.059396531,0.181481147,-1.203622897,0.281134461,0.35896599,-8.028245982,g4131.t1,None
0.119394037,0.176964211,4.052555006,0.009222647,0.02145443,-4.387933182,g6179.t1,None
-0.427067736,2.008900213,-2.55853317,0.049374197,0.084762349,-6.268938438,g1267.t1,None
0.794688052,3.16411743,5.652720821,0.002187911,0.006877742,-2.722794285,g1399.t1,None
0.415849619,0.360390595,6.750110168,0.00096417,0.003640839,-1.763825036,g7862.t1,None
-0.01626398,0.074521934,-0.597089743,0.575733788,0.644421351,-8.584495467,g632.t1,None
0.139616,0.16796199,1.915030586,0.111975283,0.166653822,-7.137292667,g11645.t1,None
1.499208931,1.065745659,10.77729535,9.98275756777313e-05,0.000651622,0.907891037,g13440.t1,Upregulated
0.108286695,0.636998394,0.762769434,0.479069278,0.554096693,-8.461215397,g10859.t1,None
0.218724971,0.128532578,7.238085501,0.000693292,0.002840475,-1.376497034,g11869.t1,None
0.415900989,0.280032611,8.945939067,0.000249718,0.001290137,-0.174109446,g6304.t1,None
-0.956420131,0.888491092,-3.52126879,0.016093643,0.033705666,-5.022116683,g7634.t1,None
0.729198902,0.485727673,19.52450973,5.00325081571318e-06,7.89855427359525e-05,4.434219209,g13013.t1,None
0.748709625,1.549058332,12.0399213,5.74994958120523e-05,0.000432128,1.559197332,g13994.t1,None
0.219423298,0.16256485,6.382486063,0.001252684,0.004442035,-2.07075317,g13967.t1,None
-0.600582492,0.644586596,-6.66141735,0.001025908,0.003812738,-1.836638997,g10712.t1,None
0.677792502,0.789936278,10.12330875,0.000136083,0.000816569,0.542152051,g1934.t1,None
-0.005086161,0.046433968,-0.200120564,0.849050978,0.883487105,-8.766463115,g11972.t1,None
1.298936628,0.704796046,21.98694408,2.73118440035817e-06,5.26097173600941e-05,5.142325742,g6949.t1,Upregulated
0.051164389,0.405905217,0.366581397,0.728514514,0.779386731,-8.711085568,g3129.t1,None
0.782977774,0.814766223,13.67244833,3.03919965562136e-05,0.000272275,2.311664918,g5282.t1,None
0.389268384,0.403701388,4.837744549,0.004368851,0.011820932,-3.526934139,g3979.t2,None
-0.005305516,0.031095892,-0.203842106,0.846289342,0.881325093,-8.765572711,g3829.t2,None
-0.065584447,0.043081565,-2.243348075,0.073354363,0.117116909,-6.694819907,g5302.t1,None
0.390558109,5.680900651,1.35688138,0.231272335,0.304373837,-7.850665273,g4984.t1,None
-0.313858684,1.261354,-3.509804636,0.016296029,0.034024795,-5.036260677,g10481.t1,None
0.55312462,1.902073551,2.482358811,0.054270496,0.09150452,-6.371527257,g7105.t1,None
0.102378541,4.658812725,2.262843747,0.071556096,0.114802644,-6.668417309,g12111.t1,None
1.697738497,3.495310654,20.94506971,3.49846160371188e-06,6.23928423163539e-05,4.85305862,g4395.t1,Upregulated
0.56066644,0.424299362,13.29826539,3.49414972818724e-05,0.000299525,2.147089158,g5232.t1,None
-0.210413396,0.147429303,-4.767660684,0.004654204,0.012409416,-3.600199282,g11896.t1,None
0.391176254,1.41665142,1.823653573,0.126114096,0.183779471,-7.258752384,g538.t1,None
-0.513487962,0.379162529,-7.484701805,0.00059102,0.002520905,-1.188849748,g628.t1,None
-1.520397333,5.351950242,-13.79149154,2.90948853918033e-05,0.000262492,2.363115768,g4297.t1,Downregulated
1.606503679,6.305089933,22.21469211,2.59127400768344e-06,5.12076635377717e-05,5.203695681,g4610.t1,Upregulated
0.226966015,0.687770238,1.888326313,0.115931004,0.171411845,-7.172903517,g10160.t1,None
-0.005710121,0.055577668,-0.177488325,0.865896573,0.897041131,-8.771529678,g3708.t1,None
0.900864569,2.749584098,6.268156286,0.001362332,0.004747558,-2.169030716,g12613.t1,None
1.455635308,0.898711312,29.79540548,5.77265129695721e-07,2.06542595006969e-05,6.943072743,g392.t1,Upregulated
0.187699509,2.408598701,1.646758837,0.158830166,0.221992278,-7.489861853,g3990.t1,None
0.082662027,0.106259496,2.982727782,0.029604281,0.055485752,-5.70617316,g13534.t1,None
-0.01026394,0.020169793,-0.401501532,0.704174065,0.75852054,-8.695520766,g10407.t1,None
0.10322089,2.099814351,0.805341545,0.456186537,0.532872867,-8.425616906,g10200.t1,None
0.514032253,6.981814474,2.828025598,0.035565773,0.064476344,-5.909403617,g200.t1,None
0.468559335,2.771675867,2.623552247,0.045574071,0.079367304,-6.181659162,g6148.t2,None
1.214258467,4.683405898,31.87070418,4.08791510384415e-07,1.75081300785831e-05,7.338225689,g1485.t1,Upregulated
-0.088772997,0.226603577,-1.148173932,0.301425275,0.380363702,-8.089604912,g83.t2,None
0.369317013,1.584672801,1.131142258,0.307910041,0.387105148,-8.108110241,g13651.t1,None
-0.087266842,0.424639497,-1.083282291,0.326781761,0.40617679,-8.1592057,g5966.t1,None
1.725830446,1.947455898,9.927751781,0.000149828,0.000878906,0.428579553,g13564.t1,Upregulated
0.231898763,1.778376648,0.816760777,0.450187443,0.527523345,-8.415812107,g6260.t1,None
-0.641805122,1.268907655,-2.762126303,0.038498969,0.068863005,-5.996735854,g12561.t1,None
0.345331266,0.187816155,3.873011916,0.011078103,0.024898717,-4.597546982,g7347.t1,None
-0.05188945,0.062766642,-1.954499669,0.106381182,0.159544076,-7.084509073,g1102.t1,None
0.421799935,0.24212311,14.50736213,2.25474900307585e-05,0.000222832,2.663755737,g7792.t1,None
2.05433911,3.350988635,23.36944659,2.0005466644629e-06,4.42385760485166e-05,5.505268026,g10448.t1,Upregulated
-0.897265682,6.490892097,-1.337531267,0.237086687,0.310995756,-7.873675949,g2962.t1,None
-0.068061515,0.091233854,-2.282082473,0.069827492,0.112436412,-6.642362153,g8660.t1,None
-0.449015239,0.382402813,-5.045048835,0.003636502,0.010253584,-3.314158932,g2195.t1,None
0.677640623,6.598100319,8.496650288,0.000320904,0.001563934,-0.4697911,g11123.t1,None
0.022481504,0.021211853,0.782494721,0.468365538,0.544614389,-8.444910392,g8347.t1,None
0.200265715,0.119797133,7.085688477,0.000766932,0.003065339,-1.495113912,g1382.t1,None
0.278418266,0.524677702,2.063806718,0.092349641,0.141937062,-6.937575137,g10841.t1,None
0.184895699,0.366330573,3.257689549,0.021563587,0.042745025,-5.352037476,g4508.t1,None
0.547810314,1.272072805,6.363867312,0.001269814,0.004490338,-2.086664133,g9436.t1,None
1.60890071,3.357370434,4.620524083,0.005326561,0.013843291,-3.756249671,g7797.t1,Upregulated
0.740373558,4.196423479,5.429134395,0.00262464,0.007980595,-2.934960015,g9901.t1,None
1.543336957,7.773563334,17.5056197,8.71387286220953e-06,0.000112674,3.783015027,g9657.t1,Upregulated
0.327482357,0.269307434,4.782866994,0.004590498,0.012265104,-3.58424481,g3686.t1,None
-0.18612343,7.267441255,-1.254788965,0.263497167,0.339796637,-7.970198453,g12408.t1,None
-0.329875801,0.381139874,-5.106633549,0.003447156,0.009844988,-3.252063621,g1165.t1,None
-0.101358122,5.348561237,-0.294419367,0.779938919,0.824032308,-8.738962105,g13392.t1,None
0.746910397,5.298387367,6.272573566,0.001357891,0.004736381,-2.165207963,g7447.t1,None
0.118752655,5.507965344,1.652155855,0.157716634,0.220650072,-7.482908541,g11847.t1,None
0.076250596,0.119273533,2.167620334,0.080807833,0.126975865,-6.797333627,g8310.t1,None
0.174548663,0.095826958,7.018595098,0.000802251,0.003176378,-1.547999498,g10135.t1,None
2.64913949,2.10750787,13.29959329,3.49239743572141e-05,0.000299525,2.147681027,g3124.t1,Upregulated
0.094825928,0.201125735,1.278677924,0.255609099,0.331331281,-7.942655157,g3234.t1,None
-0.038134599,0.170260358,-0.92086802,0.398210552,0.478991833,-8.321666691,g7359.t1,None
1.170181833,1.613084262,28.59998254,7.11986371117825e-07,2.40909637096573e-05,6.701911671,g5939.t1,Upregulated
-0.74109873,1.839668189,-3.238592132,0.022035006,0.043544649,-5.376316705,g6942.t1,None
1.411877171,3.455286396,25.15757508,1.3724754243628e-06,3.57232684793765e-05,5.9432345,g8006.t2,Upregulated
0.613324541,9.985517102,5.940307653,0.001745054,0.005757812,-2.458683151,g3841.t1,None
0.53570438,0.699648788,6.18912393,0.001444731,0.004974521,-2.237779179,g7288.t1,None
0.028685058,0.034810131,1.166662291,0.294521058,0.373040579,-8.069332144,g1828.t1,None
-0.656629159,0.938604187,-4.053788506,0.009211194,0.021438822,-4.38650975,g6594.t1,None
0.304922424,0.217443611,10.42448935,0.000117726,0.000736983,0.713204216,g12760.t1,None
0.47109979,0.903413228,10.63880306,0.000106439,0.000684695,0.832178664,g8010.t1,None
-1.16921608,3.362261351,-5.272965785,0.002990442,0.008828787,-3.086844436,g6364.t1,Downregulated
-0.769686697,5.711829481,-9.284590985,0.000208229,0.001132673,0.040196313,g4208.t1,None
-0.256907105,0.210489483,-9.383840749,0.000197654,0.001085798,0.101681088,g768.t1,None
0.010519609,0.018901594,0.43312947,0.682465914,0.739808975,-8.680278548,g11460.t1,None
0.036631032,0.03872316,1.377895641,0.22510823,0.297655449,-7.825499345,g12873.t1,None
-0.057309029,0.074510517,-1.804920007,0.129230563,0.187267914,-7.28350347,g13182.t1,None
0.957842967,2.577555818,4.7840154,0.004585728,0.012263736,-3.583041208,g6300.t1,None
0.084407822,0.059675793,2.990042037,0.029351266,0.055128127,-5.696631167,g12889.t1,None
-0.027675733,0.362647669,-0.476760899,0.653080502,0.714339738,-8.657496962,g12941.t1,None
2.336772604,8.040289558,38.3938622,1.57253753145017e-07,1.0065113833243e-05,8.419522319,g2488.t1,Upregulated
0.031983141,0.055577453,1.17128806,0.292815466,0.371043443,-8.06423037,g1159.t1,None
0.745920304,0.997981766,5.762682247,0.002004599,0.006425984,-2.620665986,g14078.t1,None
0.274519546,0.311692056,5.773590148,0.001987414,0.0063846,-2.610613083,g12403.t1,None
-0.267878406,0.841050956,-1.661980167,0.155709438,0.218292582,-7.470233429,g2669.t1,None
0.419394045,0.570627543,5.077116289,0.00353644,0.010035303,-3.281762705,g9467.t1,None
-1.356931234,1.892836562,-4.16053311,0.008279121,0.019613607,-4.264187677,g2799.t1,Downregulated
0.634725269,0.366638133,15.70916344,1.50837283478615e-05,0.000167903,3.137454036,g12646.t1,None
1.6136612,4.191496664,23.90770018,1.78084935371375e-06,4.15116585754585e-05,5.640644689,g9015.t1,Upregulated
